17.34,0.41,-2.91,0.51,-16.04,-7.86,3.64,2.49,3.69,0.97,-5.48,-4.78,-20.28,-1.32,-0.69,-0.47,-0.37,10.34,14.31,1.67,3.98,1.27,-12.73,19.57,16.93
17.353,-0.91,-3.34,0.16,4.82,-15.46,-9.38,3.17,3.15,0.62,-3.92,-6.63,-27.06,-1.73,-1.46,-0.88,-15.42,-35.45,4.82,-0.21,0.7,-0.91,11.32,-5.19,39.31
17.367,-0.56,-2.96,-0.48,8.22,-12.84,-11.78,3.05,1.56,0.86,-7.13,4.53,1.28,-3.41,0.31,0.27,-19.96,-27.23,19.07,-1.14,0.29,1.64,25.76,35.34,-6.17
17.379,-0.61,-2.43,-1.15,6.03,-8.51,-11.1,2.65,0.85,0.98,-5.51,6.21,3.81,-2.31,-0.15,0.52,-17.07,-11.11,18.55,0.1,1.66,0.12,6.03,20.54,6.57
17.39,-0.1,-1.89,-1.02,1.77,-10.26,-12.6,1.38,0.19,0.41,-1.73,-1.75,-4.67,-1.18,0,0.03,-14.61,-5.26,22.68,0.61,1.37,-0.09,8.22,26.27,-1.5
17.403,0.91,-0.82,-1.12,0.69,-11.47,-14.97,0.61,-0.87,0.48,-4.67,-5.65,2.21,-1.46,-0.39,0.27,-5.21,-14.98,29.44,0.42,0.17,-0.14,13.61,22.87,3.57
17.417,1.6,0.18,-1.1,-1.45,-7.63,-19.34,-0.21,-1.53,0.03,-7.32,-14.44,11.72,-0.97,-0.03,0,-2.2,-12.32,31.39,0.55,-0.62,-0.03,11.1,23.55,3.95
17.429,1.83,1.31,-0.98,-4.84,-0.94,-25.86,-1.49,-2.54,-0.48,-7.19,-19.09,16.53,-0.08,0.4,-0.23,-2.21,-10.63,29.65,1.22,-1.6,-0.08,12.01,23.7,5.03
17.44,1.61,2.02,-0.85,-4.05,-1.24,-25.39,-3.93,-3.1,-0.83,-2.55,-20.61,14.72,0.82,0.73,-0.33,-2.7,-17.95,24.92,1.52,-1.92,-0.07,11.55,24.77,4
17.453,1.14,2.24,-0.58,-1.86,2.46,-28.82,-4.78,-2.68,-1.19,-0.92,-18.34,8.07,2.65,0.77,-0.55,0.5,-20.43,21.47,1.6,-2.49,-0.01,8.75,27.88,9.93
17.467,1.72,2.55,-0.42,-0.34,5.73,-26.36,-5.57,-2.05,-1.37,0.79,-8.78,-4.51,3.47,0.89,-0.61,-0.23,-18.02,17.25,0.8,-3.35,0.07,3.16,18.82,15.23
17.479,1.76,3.05,-0.42,-0.6,5.8,-20.81,-6.25,-1.57,-1.61,18.38,-18.73,-39.22,3.84,1.26,-0.63,-1.92,-12.44,4.59,-1.1,-5.52,-0.01,4.67,10.39,8.39
17.49,1.26,3.87,-0.45,-3.81,6.59,24.04,-4.16,-4.25,-1.6,39.22,36.5,-39.11,3.74,1.86,-0.6,-4.53,-10.46,-4.51,-0.33,-4.8,-0.01,10.57,-8.47,-18.51
17.504,0.99,4.66,0.49,-18.78,-9.38,-7.59,-1.74,-4.11,0.14,39,36.15,-11.77,2.93,2.72,-0.23,-11.93,-5.26,-11.61,0.85,-3.04,0.11,12.4,-7.53,-23.12
17.518,-1.21,4.01,0.03,-26.85,-16.54,-10.42,-2.37,-2.33,2.62,-4.09,17.8,-16.46,2.59,2.24,0.05,-7.98,-0.89,-12.61,1.43,-1.58,0.33,5.73,-4.44,-4.28
17.529,-2.12,2.97,-0.54,-29.59,-21.54,12.36,-1.61,0.94,-0.32,8.64,39.22,13.53,2.13,1.42,-0.1,-10.01,-4.13,-15.03,0.11,-1.49,0.33,2.75,-3.68,3.55
17.541,-0.34,1.38,-0.47,-6.13,-18.45,18.47,-0.92,-1.74,-0.32,19.85,25.92,5.8,1.68,0.8,0.03,-8.63,-8,-16.7,-0.63,-1.52,0.1,-2.18,-7.53,-0.52
17.553,-0.95,0.74,-0.87,-6.19,-23.18,18.39,-1.87,-1.89,1.26,14.82,14.3,5.05,1.31,-0.06,0.32,-3.77,-8.84,-15.81,-1.21,-1.45,0.4,-1.84,-10.35,-1.08
17.567,-0.6,0.21,0.12,-6.23,-14.14,20.5,0.27,-0.45,0.64,7.57,17.79,1.44,0.51,-1.67,0.67,-3.1,-6.71,-17.78,-1.44,-0.73,0.68,-3.93,-11.68,1.11
17.579,-0.59,0.55,0.41,-11.27,-9.94,17.8,0.81,0.31,0.56,5.57,17.5,2.89,0.25,-1.49,0.52,-0.66,-5.82,-19.22,-1.66,1.08,0.5,-5.26,-13.77,1.98
17.59,0,1.03,0.09,-12.11,-9.06,17.76,0.61,-0.6,0.89,7.23,18.51,2.19,0,-1,0.31,5.69,-4.59,-19.65,-1.88,1.94,0.55,-7.09,-14.86,6.17
17.603,0.65,0.68,0.03,-23.5,-6.15,17.63,0.92,-0.62,0.83,9.14,17.46,0.44,-0.45,-0.09,0.16,5.94,-3.81,-19.79,-2.32,2.55,0.6,-5.19,-9.42,4.3
17.616,0.37,-0.4,0.2,-23.2,-4.03,18.31,1.37,-0.11,0.65,9.67,18.46,1.65,-1.15,1.09,0,6.65,-4.09,-19.54,-2.88,2.99,0.71,-1.9,-7.42,-9.94
17.629,0.17,-1.94,0.55,-19.95,-3.85,17.77,1.97,0.79,0.33,8.77,21.12,6.13,-1.68,0.99,-0.07,3.4,-4.96,-2.35,-1.66,4.5,1.38,-0.95,-13.75,-39.11
17.64,0.24,-3.12,0.8,-16.32,-5.73,15.35,2.34,3.25,0.28,5.36,11.46,7.98,-1.88,0.12,-0.11,-3.17,-2.21,17.37,0.29,4.04,2.25,6.21,40.25,-39.02
17.653,-0.16,-3.26,0.8,-4.13,-12.88,-3.46,2.83,3.8,0.38,-0.09,5.21,0.93,-1.5,-1.91,-0.1,-10.31,-5.17,4.07,0.99,2.11,-0.08,-13.27,25.55,3.75
17.666,-0.54,-3.1,0.64,0.99,-13.78,-8.88,3.12,3.35,0.24,-5.42,-1.3,-18.19,-2.88,0.36,-0.31,-8.8,-34.9,12.19,-0.74,-0.51,-0.53,24.56,21.03,-7.73
17.679,-0.63,-2.87,0.41,7.4,-9.18,-13.59,2.8,2.09,0.25,-4.84,-2.73,-13.57,-2.72,0.93,0.42,-15.06,-17.79,24.17,0.56,1.39,0.69,16.21,31.77,9.64
17.69,-0.87,-2.55,0.09,8.65,-5.94,-16.06,1.81,0.58,0.09,-8.02,-4.61,-2.28,-1.43,0.17,0.59,-11.94,-3.6,23.06,0.74,1.68,0,3.99,20.46,6.38
17.703,-1.08,-1.02,-0.51,6.32,-2.1,-22.55,1.05,0.15,-0.05,-6.36,-11.3,5.26,-0.69,-0.08,0.06,-12.26,-17.38,26.63,0.48,0.18,-0.05,10.73,22.96,-0.23
17.716,-0.18,0.38,-0.48,6.26,0.46,-26.96,0,-0.59,0,-6.69,-21.71,3.5,-0.65,0.67,-0.19,-10.56,-14.4,28,0.33,-0.92,0.02,13.05,22.31,5.92
17.728,0.51,1.09,-0.29,5.82,-0.3,-28.8,-1.11,-1.27,-0.17,-8.02,-21.95,10.89,0.12,0.89,-0.32,-8.52,-10,28.2,0.84,-1.52,-0.19,11.64,24.95,7.53
17.74,0.07,1.1,-0.19,4.21,0.3,-31.84,-3.22,-0.83,-0.87,-1.88,-16.65,-9.84,0.85,0.91,-0.47,-7.05,-10,27.89,0.59,-1.89,-0.2,9.81,25.23,9.18
17.753,-0.27,1.95,-0.26,0.79,0.64,-3.64,-4.28,-1.3,-1.38,10.51,-24.35,-39.22,1.59,0.87,-0.62,-2.83,-14.11,20.59,0.57,-2.7,-0.33,6.38,23.43,11.09
17.766,0.03,2.55,-0.22,-3.9,1.8,22.32,-3.94,-2.62,-1.66,24.79,-13.77,-39.22,2.61,0.4,-0.53,-1.95,-13.34,14.03,0.39,-3.7,-0.39,8.42,10.48,4.76
17.779,0.56,3.29,0,-5.07,0.15,5.98,-1.79,-3.01,-0.62,30.12,37.02,26.03,2.63,0.65,-0.3,-2.95,-13.52,6.21,1.04,-2.89,-0.4,7.8,-6.17,-14.4
17.79,0.36,4.41,0.03,-36.77,-17.67,2.19,-1.25,1.29,0.65,-17.95,-6.11,-4.82,2.14,1.14,-0.11,-8.64,-12.47,-18.78,1.49,-1.56,-0.39,3.83,-7.69,-14.75
17.803,0.71,2.79,0.18,-25.04,-17.53,27.84,1.36,1.99,-1.41,-8.19,34.84,9.03,1.77,1.32,0.2,-3.14,-4.84,-23.34,1.28,-1.13,-0.36,0.15,-10.03,-8.89
17.817,2.17,2.49,0.31,-15.3,-10.3,31.56,-0.99,-1.34,-0.88,16.79,24.2,6.3,1.31,0.67,0.29,0.37,-2.64,-25.87,0.37,-1.1,-0.3,-10.52,-23.18,11
17.829,0.71,1.51,-0.19,-12.81,-15.1,36.93,-1.49,-1.57,0.44,12.68,23.93,4.73,0.17,0.23,0.31,3.09,-3.43,-33.7,-2.12,-0.45,-0.14,-12.51,-28.23,11.81
17.841,-0.18,-0.05,-0.01,-12.32,-15.32,35.59,1.52,1.1,0.29,5.4,28.95,7.98,-0.29,0.05,0.16,3.5,-1.07,-34,-3.28,0.33,0.31,-8.43,-22.61,11.17
17.853,-0.15,-1.63,0.48,-10.55,-11.51,36.74,1.61,0.54,0.62,7.71,28.95,10.32,-0.75,0.23,-0.23,3.75,-0.97,-25.6,-4.15,1.47,0.55,-6.76,-17.35,11.02
17.866,0.4,-1.94,0.58,-14.9,-11.42,28.2,2.13,0.27,0.84,8.71,30.7,15.06,-1.83,0.28,-0.93,-1.19,-2.85,-1.01,-3.79,2.93,0.78,23.07,13.18,-39.11
17.879,0.6,-2.3,0.53,-15.43,-10.26,19.48,2.48,0.8,1.14,10.69,27.18,16.34,-1.92,-1.62,-0.98,-5.67,-0.64,12.5,1.45,4.99,0.7,12.46,40.15,-39
17.89,0.36,-2.9,0.56,-13.5,-9.93,10.32,3.16,2.41,0.95,-3.64,4.28,-15.56,-1.91,-3.45,-0.92,-6.09,3.71,16.97,0.47,1.41,-1.07,9.85,-5.32,37.09
17.903,-0.82,-2.81,0.47,3.8,-23.53,-15.52,3.14,1.36,0.8,-4.86,-0.56,-24.2,-2.82,-2.96,-0.58,-6.8,-36.88,17.88,-0.89,0.57,0.71,22.26,-12.55,11.59
17.916,-0.81,-2.62,-0.3,5.51,-19.56,-15.56,2.94,0.45,0.9,-7.07,4.03,-22.48,-4.16,-1.99,0.91,-2.52,-19.12,23.8,0,1.67,1.36,7.78,30.14,12.88
17.929,-0.46,-2.47,-1.24,3.29,-11.39,-17,2.54,0.18,0.75,-11.02,-0.2,1.54,-1.98,-1.03,0.73,-4.17,-7.88,23.19,-0.07,1.27,0.49,13.5,21.51,1.14
17.939,0.11,-1.84,-1.53,-0.25,0.94,-19.43,0.22,-2.04,0.47,-5.94,-8.25,-1.12,-0.37,-0.06,0.69,-12.47,-13.18,36.83,0.05,-0.6,0.13,14.94,19.57,8.85
17.953,0.77,-0.89,-1.38,4.42,-1.47,-23.95,-0.47,-2.34,0.37,-7.98,-18.1,4.65,0.08,0.62,0.34,-9.09,-8.86,31.4,0.05,-0.6,0.13,13.71,16.71,5.42
17.966,1.56,0.32,-1.11,3.86,0.43,-25.27,-1.25,-2.57,-0.54,-7.57,-20.3,6.28,0.88,1.97,-0.52,-7.53,-7.23,30.89,0.53,-1.04,0.03,13.89,21.31,7.21
17.978,1.52,0.88,-0.83,-0.62,4.86,-23.62,-1.94,-2.04,-1.15,-7.63,-20.93,10.78,1.33,1.49,-0.69,-6.69,-15,27.8,1.91,-1.77,-0.49,12.68,26.1,5.48
17.989,0.81,1.3,-0.57,-1.25,3.61,-26.07,-3.39,-1.03,-1.64,3.47,-14.72,6.32,2.13,0.89,-0.67,-4.46,-16.79,25.29,1.74,-2.64,-0.38,11.67,28.37,9.22
18.003,0.34,1.72,-0.3,0.4,-0.15,-24.95,-4.26,-0.73,-1.55,2.33,-12.84,4.07,3.08,0.54,-0.53,-1.5,-18.46,18.64,1.74,-2.64,-0.38,5.84,23.56,19.89
18.016,0.3,2.7,-0.37,1.74,-1.01,-16.76,-4.96,-0.51,-1.55,4.34,-12.46,-15.84,4.1,0.89,-0.41,0.56,-12.42,5.69,0.71,-3.79,-0.37,6.25,-0.02,-5.03
18.028,0.33,2.91,-0.46,0.85,1.09,17.53,-4.96,-1.65,-1.63,11.63,-23.18,-39.22,3.26,1.62,-0.47,-1.99,-10.5,-7.65,0.06,-5.28,-0.49,10.92,-7.38,-15.17
18.039,0.79,3.02,-0.37,-2.32,9.35,38.54,-0.41,-3.3,0.77,14.5,31.51,39.22,2.28,2.29,-0.33,-6.98,-9.68,-13.82,1.7,-2.17,-0.08,8.56,-3.93,-14.44
18.053,0.48,3.54,0.24,-31.43,-17.76,6.15,-3.17,-1.42,1.63,-18.73,-21.95,20.35,2.21,2.52,0.11,-9.47,-1.5,-15.51,1.7,-2.17,-0.08,4.84,-4.71,-5.55
18.066,-1.03,3.03,-1.07,-28.87,-29.03,20.06,0.16,1.45,-0.79,4.94,39.22,12.9,2.34,1.64,0.19,-9.52,-4.67,-17.04,1.53,-1.25,0.07,3.41,-3.96,3.94
18.079,0.03,0.97,-0.62,-7.05,-25.9,13.96,1.28,0.54,-0.91,12.72,30.18,1.84,1.61,0.84,0.33,-9.03,-10.13,-17.53,-0.07,-0.98,-0.14,1.04,-10.56,-1.41
18.089,-1.23,0.04,-0.77,-2.11,-22.75,19.1,-1.7,-1.81,0.31,17.13,17.65,1.91,0.99,-0.32,0.51,-7.61,-12.89,-17.12,-0.58,-0.57,0.06,0.67,-9.06,-0.12
18.103,-1.17,-0.07,-0.34,-10.14,-13.1,17.69,0.23,0.03,0.69,6.15,17.2,4.57,0.52,-1.53,0.57,-3.02,-9.09,-20.8,-0.92,0.07,0.48,-1.37,-9.84,-2.43
18.116,-0.35,1.04,0.03,-17.09,-8.38,19.11,0.37,0.05,0.88,7.67,17.89,0.37,-0.05,-2.13,0.52,-2.08,-7.15,-22.88,-1.11,0.8,0.52,-7.63,-15.55,3.07
18.128,0.32,1.42,-0.13,-21.02,-8.26,18.45,0.33,-0.29,0.86,10,20.7,2.81,-0.36,-2.11,0.38,4.61,-3.21,-21.46,-1.36,1.27,0.44,-7.9,-15.81,1.97
18.139,0.72,1.28,-0.13,-25.28,-8.55,18.73,0.7,-0.39,0.73,12.51,21.02,4.59,-0.69,-1.31,0.24,8.31,-1.39,-22.01,-2,2.35,0.37,-7.05,-13.89,-0.43
18.153,0.62,0.21,-0.01,-22.4,-3.22,19.69,1.75,0.56,0.21,11.06,23.17,10.23,-1.22,0.03,0.09,10.77,-2.46,-20.86,-2.42,2.99,0.47,-5.86,-8.46,-8.3
18.166,0.44,-2.77,0.77,-19.4,-5.59,16.43,1.87,1.73,0.06,9.81,17.95,12.31,-2.45,0.92,-0.12,-0.18,-3.31,-0.43,-2.78,3.68,0.57,10.31,-18.56,-39.11
18.178,0.43,-3.53,0.87,-15.34,-7.36,11.32,2.33,2.64,0.26,5.71,9.89,6.09,-2.57,-0.1,-0.05,-7.78,-2.55,22.5,-1.1,4.51,1.5,14.44,28.7,-38.97
18.189,0.14,-3.67,0.94,-6.63,-10.98,-4.78,2.92,3.3,0.22,-4.23,-0.23,-9.47,-1.91,-2.73,0.12,-11.68,7.9,16.68,1.21,3.77,1.65,-3.55,2.02,39.31
18.203,-0.49,-3.58,0.98,3.85,-11.46,-14.14,2.9,2.11,-0.04,-5.4,-3.59,-17.11,-2.24,-1.31,-0.34,-10.18,-34.9,26.2,0.33,1.37,-0.89,19.46,-4.65,29.14
18.216,-1.22,-3.6,0.65,6.32,-6.61,-13.55,2.48,1.29,0.03,-3.95,-1.76,-9.47,-2.6,-0.61,0.62,-9.43,-13.8,29.89,-0.9,0.24,0.27,-1.21,23.45,9.25
18.228,-1.13,-3.16,0.38,7.38,-2.4,-14.46,2.09,0.95,-0.14,-3.86,-3.09,-3.14,-1.56,-0.79,0.67,-6.26,-2.89,26.77,0.6,1.94,0.06,8.07,19.79,1.5
18.239,-1.03,-2.08,0.2,7.63,-4.09,-16.96,1.54,0.81,-0.38,-2.58,-13.55,0.93,-1.06,-0.62,0.39,-9.64,-6,29.98,0.43,0.71,-0.23,12.72,22.37,4.32
18.253,-0.78,-1.1,0.07,4.9,-5.21,-23.84,0.19,0.41,-0.25,-4.94,-12.21,8.71,-0.68,0.07,0.18,-9.14,-9.23,28.48,0.15,-0.85,0.06,13.81,17.1,6.59
18.266,0.15,0.21,-0.11,4.26,-3.55,-25.69,-0.55,0.39,-0.19,-7.61,-11.14,15.18,0.11,0.85,-0.48,-7.61,-8.61,28.63,0.6,-1,-0.2,13.43,22.59,7.69
18.278,-0.13,0.53,0.03,2.25,-2.85,-27.62,-1.64,0.34,-0.38,-8.23,-14.69,14.28,0.97,0.65,-0.71,-7.23,-10.69,28.32,1.24,-0.9,-0.46,14.3,26.36,10.27
18.289,-0.48,0.69,-0.11,1.37,-3.25,-29.9,-3.02,-0.1,-0.65,9.94,-23.12,-37.84,1.79,0.43,-0.79,-4.96,-17.2,26.28,1.44,-1.76,-0.59,11.11,26.77,13.85
18.303,-0.18,1.43,-0.05,0.86,3.79,23.92,-3.88,-1.81,-1.16,25.54,-21.7,-39.22,2.57,0.45,-0.62,-3.29,-12.97,14.75,0.82,-2.81,-0.55,7.96,20.59,13.9
18.316,0.82,2.96,-0.05,1.23,3.41,8.6,-1.57,-3.44,-0.57,39.22,20.5,-30.04,3.11,0.97,-0.1,-6.11,-10.89,6.21,0.34,-4.02,-0.66,12.6,-1.27,-11.11
18.328,0.84,3.97,0.07,-14.92,-7.05,-16.18,-2.09,-3.72,2.16,-12.17,3.05,21.97,2.42,1.56,0.11,-14.53,-10.98,-10.39,1.23,-2.98,-0.85,6.25,-2.42,-16.18
18.339,-0.63,4.51,0,-26.75,-17.17,17.12,-2.33,-0.58,1.56,-11.19,27.2,3.56,1.43,1.45,0.6,-13.85,-8.01,-19.87,2.1,-1.16,-0.87,0.81,-4.78,-12.21
18.353,0.16,3.05,0.21,-19.63,-13.67,22.53,0.27,-0.59,-1.11,15.61,21.48,4.63,0.74,0.3,0.9,-6.44,-6.46,-21.46,2.29,-0.18,-0.9,-3.16,-9.51,-5.01
18.366,0.79,2.04,-0.11,-11.89,-13.22,27.65,-1.4,-1.35,0.09,16.81,20.01,4.42,0.14,-1.37,0.95,0.46,-3.46,-25.23,1.87,0.12,-1.02,-10.1,-21.82,1.91
18.378,-0.27,0.19,-0.18,-10.26,-13.15,27.62,-0.02,-0.26,0.18,13.4,18.54,1.41,-0.29,-1.69,0.68,2.21,-1.83,-26.95,0.42,0.62,-1.03,-10.06,-23.69,7.65
18.389,-0.71,-1.18,0.27,-9.02,-13.15,29.18,1.26,1.16,0,8.6,25.05,6.17,-0.62,-1.92,0.45,4.36,-0.51,-28.64,-0.38,0.86,-0.79,-9.72,-21.79,7.69
18.403,-0.68,-1.37,0.44,-16.7,-11.57,30.11,1.35,0.15,0.59,9.36,27.04,8.59,-1.05,-1.53,0.26,11.75,-3.69,-26.94,-1.15,1.48,-0.69,-9.8,-20.34,8.93
18.416,0.35,-1.38,0.66,-21.02,-9.28,26.37,1.83,0.05,0.7,11.43,27.85,11.48,-2.17,0.15,-0.33,11.11,-4.23,-26.93,-1.94,2.11,-0.62,-8.02,-14.28,-24.96
18.428,0.5,-2.03,0.64,-22.68,-6.5,19.93,2.09,0.77,0.77,9.27,27.1,16.19,-2.42,0.02,-0.49,9.78,-4.07,-17.71,-2.55,3.65,-0.14,-9.97,-19.7,-39.11
18.439,0.24,-3.07,0.63,-20.77,-4.75,11.31,2.44,2.53,0.64,-0.44,10.69,2.11,-2.25,-1.16,-0.65,0.81,5.8,26.57,0,4.48,0.27,12.52,40.25,-19.11
18.453,-0.37,-3.91,0.68,0.12,-14.44,-9.19,3.57,2.89,0.11,-5.5,-3.84,-23.93,-2.11,-3.62,-0.74,0.2,-26.64,-0.87,2.7,3.78,1.27,-4.03,-2.2,39.31
18.466,-0.86,-3.75,-0.07,5.09,-13.9,-11.6,3.71,1.89,0.23,-5.69,5.86,-15.57,-4.5,-1.19,-0.31,-6.13,-39.13,9.71,1.6,2.83,-0.94,27.54,11.14,-14.88
18.478,-0.89,-3.47,-0.67,6.48,-6.11,-15.64,3.54,1.49,0.01,-4.51,2.48,-5.42,-3.19,-0.51,0.3,-12.31,-21.27,21.45,0.72,0.95,1.93,0.95,21.32,10.89
18.489,-1.04,-3.26,-0.89,2.81,-4.82,-15.93,2.89,1.3,-0.29,-3.25,3.38,0.56,-1.36,0.34,0.54,-9.18,-8.43,26.17,0.35,1.29,0.48,5.84,27.76,-0.75
18.502,-0.54,-2.67,-0.92,-0.46,-4.82,-20.13,1.71,0.39,-0.18,-10.97,-13.6,4.67,-0.52,1.32,0.49,-20.25,-12.22,25.77,0.31,0.03,0.32,14.14,26.47,1.64
18.516,0.32,-1.43,-0.93,2.44,0.34,-27.76,0.72,-0.29,-0.5,-9.77,-17.72,7.73,0.7,2.15,-0.06,-15.06,-6.75,28.65,-0.15,-1.62,0.43,9.88,28.42,5.01
18.527,0.75,-0.58,-0.65,3.92,0.87,-26.78,-0.32,-0.86,-1.06,-10.39,-23.04,12.84,0.74,1.67,-0.38,-15.15,-9.5,26.51,0.43,-1.48,0.06,13.31,26.63,6.07
18.538,0,0.12,-0.31,2.82,0.05,-30.27,-1.4,-0.81,-1.45,-7.73,-23.31,17.45,0.91,0.74,-0.56,-13.64,-12.39,27.54,1.66,-1.18,-0.59,14.09,28.75,6.3
18.552,-0.79,0.35,-0.17,2.75,-0.09,-31.95,-3.7,-0.36,-1.91,-2.28,-15.14,5.05,1.52,-0.03,-0.62,-2.51,-18.75,21.97,1.66,-1.56,-0.65,12.93,31.67,12.59
18.566,-0.24,1.94,0,3.85,-0.64,-18.03,-4.7,-0.37,-2.14,2.94,-16.26,-30.97,2.97,0.01,-0.22,-1.39,-16.44,14.57,0.64,-2.49,-0.57,7.84,9.18,7.61
18.577,-0.3,2.72,-0.23,0.34,-0.75,14.39,-4.48,-1.87,-2.51,34.81,13.82,-39.04,3.14,0.45,-0.18,-1.54,-13.32,4.53,-0.73,-4.05,-0.47,11.97,-3.84,-13.28
18.588,0.6,3.33,-0.45,-2.02,-3.91,-7.09,-1.65,-3.56,-2.42,39.22,39.22,4.11,2.87,1.09,-0.12,-5.98,-10.27,-4.63,0.35,-4.25,-0.49,10.81,-2.47,-21.2
18.602,1.03,3.93,-0.08,-29.12,-21.61,-10.38,-3.09,-0.03,1.53,-19.57,-28.21,14.71,2.45,1.41,0.24,-14.77,-3.21,-16.61,1.67,-2.04,-0.61,6.51,-2.79,-14.42
18.616,-1.48,2.32,-0.57,-31.3,-26.44,22.82,1.58,2.69,-1.05,5.09,39.22,11.88,1.55,-0.04,0.82,-9.63,-4.28,-16.05,2.12,-0.62,-0.71,2.69,-4.65,1.86
18.628,0.57,1.4,-0.09,-12.06,-6.07,21.85,0.62,-0.02,-0.95,16.25,27.02,2.49,1.01,-1.06,1.05,-5.76,-6.98,-17.2,0.71,-0.32,-0.75,-4.34,-14.26,-1.25
18.639,-0.17,1.4,-0.3,-12.13,-15.17,20.47,-2.56,-2.36,0.61,22.39,15.18,3.47,0.22,-1.92,1.12,-3.07,-11.53,-19.26,0.01,-0.01,-0.6,-2.82,-16.15,1.75
18.652,-0.97,0.97,-0.29,-12.47,-12.07,19.09,0.69,0.7,0.09,3.74,19.95,4.01,-0.33,-2.41,1.09,1.27,-5.21,-21.97,-0.52,0.29,-0.29,-3.85,-16.22,4.46
18.666,-0.92,-0.23,0.44,-12.9,-9.98,20.18,0.73,0.47,0.26,10.13,18.36,0.27,-1.03,-1.86,0.54,5.23,-4.42,-23.87,-0.86,1.1,-0.05,-5.65,-16.94,1.92
18.677,-0.53,-0.29,0.24,-17.68,-9.73,17.93,0.48,-0.01,0.37,9.96,20.71,1.98,-1.2,-0.89,0.19,6.07,-3.71,-23.78,-1.19,1.88,-0.15,-7.44,-15.72,7.34
18.688,-0.27,-0.7,0.29,-20.6,-8.89,16.95,1.11,0.14,0.36,10.26,17.87,2.17,-1.3,-0.22,0.06,5.65,-3.01,-23.47,-2.01,3.24,-0.03,-5.03,-11.97,5.57
18.699,-0.43,-1.63,0.48,-20.21,-6.01,17.26,1.61,0.45,0.19,9.35,20.61,9.25,-1.68,-0.01,0.06,6.42,-3.97,-20.02,-2.47,3.93,0.01,0.18,-8.8,-4.65
18.715,-0.44,-3.59,0.94,-16.42,-6.57,11.77,1.9,2.36,-0.07,9,18.28,11.18,-2.97,-0.19,0.09,2.54,-5.19,2.91,-2.77,4.86,0.12,-2.64,-13.61,-38.2
18.727,-0.41,-4.13,0.96,-12.73,-8.09,5.76,1.99,3.73,-0.03,0.44,3.38,-0.6,-2.81,-2.05,0,-3.32,-0.3,22.3,-2.04,5.91,0.31,9.19,39.88,-38.97
18.737,-0.61,-4.11,0.82,-3.18,-11.85,-4.96,2.73,4.25,-0.24,-1.89,-3.98,-9.3,-2.55,-3.54,-0.25,-5.05,9.1,15.06,1.8,3.95,0.44,5.59,-1.3,39.31
18.749,-0.69,-3.83,0.63,2.34,-11.63,-8.27,2.9,3.22,-0.24,-3.08,-2.63,-17.8,-3.36,-1.76,-0.59,-11.4,-38.08,21.13,0.1,0.59,-1.19,26.84,-10.84,21.02
18.766,-0.67,-3.19,0.33,9.89,-5.38,-13.93,2.69,1.86,-0.37,-3.41,1.08,-10.48,-2.88,-0.47,0.52,-15.14,-20.94,27.44,-0.63,0.38,0.89,25.26,22.61,-10.31
18.777,-0.86,-2.87,0.41,8.43,-4.67,-14.28,2.37,1.57,-0.56,-4.03,-0.02,-3.46,-1.36,-0.59,0.8,-12.47,-6.69,25.62,0.71,1.84,0.7,11.93,22.11,1.38
18.788,-0.81,-2.47,0.29,5.67,-4.94,-16.04,1.85,1.43,-0.29,-5.36,-3.39,2.39,-0.91,-0.72,0.66,-12.31,-10.93,34.4,0.6,0.2,-0.49,12.76,22.25,7.01
18.8,-0.57,-1.71,0.1,2.99,-4.3,-20.31,1.01,1.1,-0.19,-8.22,-13.76,12.25,-0.78,0.29,0.51,-9.13,-8.22,30.93,0.65,-0.62,-0.32,12.35,20.17,4.82
18.816,-0.08,-0.14,0.15,4.63,-3.07,-26.12,-0.59,0.57,-0.32,-7.98,-15.56,13.1,-0.28,0.3,-0.08,-7.17,-9.6,31.56,1.3,-0.39,-0.65,12.64,24.29,8.19
18.827,-0.84,0.77,0.07,2.47,-2.81,-26.43,-1.77,0.11,-0.69,-6.51,-18.34,11.73,0.49,-0.07,-0.25,-7.34,-16.7,30.29,1.99,-0.35,-0.78,12.14,31.59,11.69
18.837,-0.84,0.77,0.07,2.69,-3.22,-27.43,-3.12,-0.52,-0.94,2.13,-18.94,-12.78,1.42,-0.42,-0.26,-5.57,-17.31,27.7,2.25,-0.54,-0.71,8.39,30.04,17.18
18.848,-0.56,1.74,-0.02,5.28,-4.17,-10.46,-4.07,-1.24,-1.13,9.1,-16.76,-34.47,2.27,-0.53,-0.03,-4.07,-14.94,25.63,0.75,-2.57,-0.53,7.9,15.61,13.39
18.865,0.54,2.9,-0.2,4.75,-0.74,11.67,-0.74,-3.6,-0.43,16.77,39.22,34.86,1.66,-0.16,0.17,-11.52,-9.88,-11.68,0.35,-3.88,-0.71,10.56,3.53,-2.83
18.877,-0.85,4.61,0,-28.06,-15.89,-1.08,-2.36,-3.4,2.91,-10.52,4.42,26.92,1.57,0.13,0.22,-17.13,-10.59,-19.13,0.91,-3.68,-0.9,8.34,-0.51,-15.52
18.888,-0.85,4.61,0,-24.47,-17.52,17.88,-2.73,-0.9,1.17,-19.22,-8.96,-17.61,2.05,0.34,0.52,-14.1,-11.47,-19.03,2.49,-0.06,-1.36,-4.75,-7.8,-5.36
